Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
1.0,Eric Bledsoe,31.0,71,70,2111,307,730,0.421,121,355,0.341,186,375,0.496,0.503,134,195,0.687,29,215,244,268,55,24,114,112,869,0,
2.0,Brandon Ingram,23.0,61,61,2093,513,1101,0.466,143,375,0.381,370,726,0.51,0.531,281,320,0.878,34,265,299,296,42,36,154,124,1450,0,
3.0,Zion Williamson,20.0,61,61,2026,634,1037,0.611,10,34,0.294,624,1003,0.622,0.616,369,529,0.698,167,274,441,226,57,39,167,135,1647,0,AS
4.0,Lonzo Ball,23.0,55,55,1747,290,700,0.414,172,455,0.378,118,245,0.482,0.537,50,64,0.781,33,230,263,316,82,31,123,103,802,1,
5.0,Steven Adams,27.0,58,58,1605,189,308,0.614,0,3,0.0,189,305,0.62,0.614,60,135,0.444,213,301,514,111,54,38,78,113,438,1,
6.0,Josh Hart,25.0,47,4,1349,151,344,0.439,63,193,0.326,88,151,0.583,0.531,69,89,0.775,53,324,377,109,38,12,49,111,434,0,
7.0,Nickeil Alexander-Walker,22.0,46,13,1007,192,458,0.419,76,219,0.347,116,239,0.485,0.502,48,66,0.727,13,131,144,102,47,22,69,88,508,0,
8.0,Jaxson Hayes,20.0,60,3,964,175,280,0.625,6,14,0.429,169,266,0.635,0.636,93,120,0.775,92,165,257,35,25,38,39,101,449,0,
9.0,Kira Lewis Jr.,19.0,54,0,904,130,337,0.386,40,120,0.333,90,217,0.415,0.445,43,51,0.843,12,59,71,124,38,10,34,88,343,0,
10.0,Willy Hernangómez,26.0,47,12,846,151,268,0.563,1,10,0.1,150,258,0.581,0.565,62,93,0.667,117,217,334,50,22,23,34,68,365,0,
11.0,Naji Marshall,23.0,32,10,700,82,209,0.392,29,83,0.349,53,126,0.421,0.462,53,75,0.707,15,133,148,88,26,10,38,58,246,0,
12.0,JJ Redick,36.0,31,0,576,87,214,0.407,51,140,0.364,36,74,0.486,0.526,45,47,0.957,3,49,52,40,9,2,25,37,270,0,
13.0,James Johnson,33.0,22,11,539,79,182,0.434,16,60,0.267,63,122,0.516,0.478,28,47,0.596,18,73,91,48,18,19,28,61,202,0,
14.0,Wes Iwundu,26.0,18,1,251,17,50,0.34,2,18,0.111,15,32,0.469,0.36,14,17,0.824,9,37,46,8,6,1,13,23,50,0,
15.0,Nicolò Melli,30.0,22,0,241,15,59,0.254,7,37,0.189,8,22,0.364,0.314,6,7,0.857,12,45,57,25,9,1,7,28,43,0,
16.0,Wenyen Gabriel,23.0,21,0,241,24,60,0.4,13,32,0.406,11,28,0.393,0.508,11,17,0.647,20,34,54,11,9,8,15,32,72,0,
17.0,Sindarius Thornwell,26.0,14,1,73,7,21,0.333,3,9,0.333,4,12,0.333,0.405,0,2,0.0,1,4,5,4,5,1,4,3,17,0,
18.0,Didi Louzada,21.0,3,0,56,3,13,0.231,2,8,0.25,1,5,0.2,0.308,0,0,,1,2,3,3,2,0,3,5,8,0,
19.0,James Nunnally,30.0,9,0,48,5,13,0.385,4,12,0.333,1,1,1.0,0.538,1,2,0.5,2,7,9,3,0,0,2,1,15,0,
20.0,Isaiah Thomas,31.0,3,0,48,9,27,0.333,3,12,0.25,6,15,0.4,0.389,2,2,1.0,1,3,4,5,1,0,6,3,23,0,
21.0,Will Magnay,22.0,1,0,3,0,1,0.0,0,1,0.0,0,0,,0.0,0,0,,0,0,0,0,0,0,1,1,0,0,
,Team Totals,,72,72,17428,3060,6412,0.477,762,2190,0.348,2298,4222,0.544,0.537,1369,1878,0.729,845,2568,3413,1872,545,315,1003,1295,8251,2,
