game_date,game_id,team,player,url,mp,ts_pct,efg_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,off_rtg,def_rtg,bpm
2021-04-21,202104210CLE,CHI,Coby White,https://www.basketball-reference.com/boxscores/202104210CLE.html,30:36,.643,.600,.500,.200,0.0,7.3,3.8,30.2,0.0,6.0,8.4,17.6,133,126,2.8
2021-04-21,202104210CLE,CHI,Garrett Temple,https://www.basketball-reference.com/boxscores/202104210CLE.html,26:06,.286,.286,.571,.000,0.0,8.6,4.5,10.4,1.9,0.0,0.0,12.2,75,126,-10.8
2021-04-21,202104210CLE,CHI,Nikola Vučević,https://www.basketball-reference.com/boxscores/202104210CLE.html,25:12,.375,.375,.417,.000,4.9,17.7,11.6,12.1,2.0,0.0,29.4,30.6,61,124,-17.5
2021-04-21,202104210CLE,CHI,Daniel Theis,https://www.basketball-reference.com/boxscores/202104210CLE.html,19:48,.583,.583,.500,.000,12.4,11.3,11.8,7.6,0.0,0.0,14.3,16.0,112,130,-6.3
2021-04-21,202104210CLE,CHI,Patrick Williams,https://www.basketball-reference.com/boxscores/202104210CLE.html,19:07,.922,1.000,.500,.500,0.0,40.9,21.4,16.0,2.6,0.0,38.1,18.7,102,118,3.6
2021-04-21,202104210CLE,CHI,Denzel Valentine,https://www.basketball-reference.com/boxscores/202104210CLE.html,24:59,.450,.450,.500,.000,0.0,8.9,4.7,6.1,0.0,0.0,9.1,20.0,83,131,-10.5
2021-04-21,202104210CLE,CHI,Lauri Markkanen,https://www.basketball-reference.com/boxscores/202104210CLE.html,21:09,1.015,1.000,.714,.286,0.0,10.6,5.5,8.2,0.0,0.0,0.0,16.9,189,131,12.9
2021-04-21,202104210CLE,CHI,Tomáš Satoranský,https://www.basketball-reference.com/boxscores/202104210CLE.html,21:03,.903,.900,.400,1.000,0.0,15.9,8.3,22.9,2.4,0.0,35.7,24.1,114,124,-0.8
2021-04-21,202104210CLE,CHI,Thaddeus Young,https://www.basketball-reference.com/boxscores/202104210CLE.html,17:27,.717,.688,.125,.500,28.2,25.6,26.8,32.7,2.8,10.6,23.5,33.1,124,112,10.3
2021-04-21,202104210CLE,CHI,Cristiano Felício,https://www.basketball-reference.com/boxscores/202104210CLE.html,8:30,.000,.000,.500,.000,0.0,13.1,6.9,43.4,0.0,0.0,33.3,16.0,57,129,-14.3
2021-04-21,202104210CLE,CHI,Ryan Arcidiacono,https://www.basketball-reference.com/boxscores/202104210CLE.html,7:43,.667,.667,.333,.000,0.0,14.5,7.6,46.8,6.4,0.0,0.0,17.6,151,114,8.9
2021-04-21,202104210CLE,CHI,Al-Farouq Aminu,https://www.basketball-reference.com/boxscores/202104210CLE.html,7:25,.000,.000,1.000,.000,0.0,45.2,23.7,16.6,0.0,0.0,0.0,6.1,59,123,-6.8
2021-04-21,202104210CLE,CHI,Devon Dotson,https://www.basketball-reference.com/boxscores/202104210CLE.html,3:54,.500,.500,.500,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.2,94,133,-10.8
